saison;dateMatch;Journee;adversaire;lieu;Joueur;Titulaire;Minutes;Buts;CartonJaune;CartonRouge;TAB_Marque;TAB_Rate
2025/26;2025-10-03;4;CODM;Extérieur;G. Ferreira;Tit.;90;;1.0;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;J. Bakasu;Tit.;90;1.0;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;A. Lamirat;Tit.;90;;1.0;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;O. Zemraoui;Tit.;63;;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;H. Hannouri;Tit.;88;1.0;1.0;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;N. Amrabet;Tit.;63;;1.0;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;T. Lorch;Tit.;88;1.0;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;M. Bouchouari;Remp.;1;;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;W. Nassi;Remp.;27;;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;S. Aziz Ki;Remp.;27;;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;Z. El-Moutaraji;Remp.;2;;;;0;0
2025/26;2025-10-03;4;CODM;Extérieur;T. Orebonye;Remp.;2;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;M. Benabid;Tit.;90;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;M. Moufid;Tit.;90;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;A. Bouchta;Tit.;90;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;A. Aboulfath;Tit.;90;;1.0;;0;0
2025/26;2025-10-29;5;RCA;Domicile;G. Ferreira;Tit.;90;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;A. Lamirat;Tit.;90;;1.0;;0;0
2025/26;2025-10-29;5;RCA;Domicile;J. Bakasu;Tit.;90;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;S. Aziz Ki;Tit.;77;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;H. Hannouri;Tit.;90;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;N. Amrabet;Tit.;89;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;T. Lorch;Tit.;77;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;M. Anzou;Remp.;1;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;W. Nassi;Remp.;13;;;;0;0
2025/26;2025-10-29;5;RCA;Domicile;O. Zemraoui;Remp.;13;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;M. Benabid;Tit.;90;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;M. Bouchouari;Tit.;90;;1.0;;0;0
2025/26;2025-11-02;7;IRT;Domicile;A. Bouchta;Tit.;90;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;A. Aboulfath;Tit.;90;;1.0;;0;0
2025/26;2025-11-02;7;IRT;Domicile;G. Ferreira;Tit.;85;;1.0;1.0;0;0
2025/26;2025-11-02;7;IRT;Domicile;J. Bakasu;Tit.;90;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;O. Zemraoui;Tit.;67;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;N. Amrabet;Tit.;67;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;W. Nassi;Tit.;90;1.0;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;A. Lamirat;Tit.;90;;1.0;;0;0
2025/26;2025-11-02;7;IRT;Domicile;H. Hannouri;Tit.;88;1.0;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;B. Meijers;Remp.;2;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;S. Aziz Ki;Remp.;23;;;;0;0
2025/26;2025-11-02;7;IRT;Domicile;C. El Allaly;Remp.;23;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;M. Benabid;Tit.;90;;1.0;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;M. Bouchouari;Tit.;90;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;A. Bouchta;Tit.;66;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;B. Meijers;Tit.;90;;1.0;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;A. Lamirat;Tit.;90;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;T. Lorch;Tit.;66;1.0;1.0;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;J. Bakasu;Tit.;90;;1.0;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;S. Aziz Ki;Tit.;85;1.0;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;W. Sabbar;Tit.;90;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;W. Nassi;Tit.;45;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;H. Hannouri;Tit.;85;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;Z. El-Moutaraji;Remp.;5;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;M. Anzou;Remp.;45;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;T. Orebonye;Remp.;5;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;N. Amrabet;Remp.;24;;;;0;0
2025/26;2025-11-05;6;HUSA;Extérieur;M. Moufid;Remp.;24;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;M. Benabid;Tit.;90;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;M. Bouchouari;Tit.;90;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;A. Bouchta;Tit.;90;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;A. Aboulfath;Tit.;90;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;G. Ferreira;Tit.;90;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;T. Lorch;Tit.;66;1.0;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;A. Lamirat;Tit.;45;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;N. Amrabet;Tit.;69;1.0;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;S. Aziz Ki;Tit.;69;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;J. Bakasu;Tit.;90;;1.0;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;H. Hannouri;Tit.;89;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;M. Anzou;Remp.;1;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;Z. El-Moutaraji;Remp.;21;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;W. Sabbar;Remp.;45;;1.0;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;O. Zemraoui;Remp.;21;;;;0;0
2025/26;2025-11-09;8;OCS;Extérieur;W. Nassi;Remp.;21;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;M. Benabid;Tit.;90;-1.0;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;M. Moufid;Tit.;68;;1.0;;0;0
2025/26;2026-02-21;13;OD;Extérieur;A. Aboulfath;Tit.;68;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;S. Mossadak;Tit.;90;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;N. Khali;Tit.;90;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;N. Byar;Tit.;68;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;R. Vaca;Tit.;90;2.0;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;N. Amrabet;Tit.;80;1.0;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;H. Ziyech;Tit.;86;;1.0;;0;0
2025/26;2026-02-21;13;OD;Extérieur;W. Sabbar;Tit.;90;1.0;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;W. Ben Idder;Tit.;90;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;A. El Ouafi;Remp.;22;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;M. Raihi;Remp.;22;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;H. Hannouri;Remp.;4;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;W. Nassi;Remp.;10;;;;0;0
2025/26;2026-02-21;13;OD;Extérieur;M. Bouchouari;Remp.;22;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;M. Benabid;Tit.;90;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;M. Moufid;Tit.;90;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;A. Aboulfath;Tit.;90;;1.0;;0;0
2025/26;2026-03-01;14;RSB;Domicile;S. Mossadak;Tit.;90;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;A. Bouchta;Tit.;77;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;J. Bakasu;Tit.;90;;1.0;;0;0
2025/26;2026-03-01;14;RSB;Domicile;R. Vaca;Tit.;90;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;H. Ziyech;Tit.;90;1.0;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;W. Sabbar;Tit.;90;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;W. Ben Idder;Tit.;66;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;N. Amrabet;Tit.;89;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;W. Nassi;Remp.;1;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;N. Khali;Remp.;13;;;;0;0
2025/26;2026-03-01;14;RSB;Domicile;M. Bouchouari;Remp.;24;;;;0;0
2025/26;2026-03-04;9;FAR;Domicile;M. Benabid;Tit.;90;;;;0;0
2025/26;2026-03-04;9;FAR;Domicile;M. Moufid;Tit.;54;;1.0;;0;0
2025/26;2026-03-04;9;FAR;Domicile;A. Aboulfath;Tit.;90;;;;0;0
2025/26;2026-03-04;9;FAR;Domicile;S. Mossadak;Tit.;90;;;;0;0
2025/26;2026-03-04;9;FAR;Domicile;N. Khali;Tit.;58;;1.0;;0;0
2025/26;2026-03-04;9;FAR;Domicile;W. Nassi;Tit.;90;;;;0;0
2025/26;2026-03-04;9;FAR;Domicile;W. Sabbar;Tit.;66;;;;0;0
